user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,Name,Favorite_Music,Password,JoinDate,ModifyDate,Grade
2555,Male,29,IN,Free,110,46,0.17,Mobile,22,0,0,Ethan J. Anderson,R&B,Password123!,2020-04-19,2020-08-26,01
2556,Female,33,CA,Free,154,69,0.48,Web,10,0,0,Wyatt M. Williams,Classical,Password123!,2024-04-08,2024-12-08,01
2557,Other,22,UK,Student,207,61,0.37,Web,0,1,1,Wyatt R. Perez,K-Pop,Password123!,2020-03-02,2020-04-06,01
2558,Other,48,FR,Free,212,85,0.28,Web,19,0,0,Lucas N. Jackson,Country,Password123!,2019-01-26,2019-07-19,01
2559,Female,52,IN,Family,143,48,0.38,Desktop,0,1,1,Wyatt G. Williams,Indie,Password123!,2024-12-03,2025-10-09,01
2560,Male,57,AU,Family,207,22,0.15,Desktop,0,1,0,Mason R. Anderson,R&B,Password123!,2024-12-07,2025-06-12,01
2561,Other,27,FR,Premium,78,53,0.31,Web,0,1,1,Lucas P. Wilson,K-Pop,Password123!,2022-09-08,2023-09-07,01
2562,Other,25,IN,Student,266,50,0.54,Desktop,0,1,0,Wyatt Y. Gonzalez,Country,Password123!,2024-09-12,2025-10-16,01
2563,Female,27,US,Premium,175,14,0.56,Web,0,1,0,Noah J. Moore,Reggae,Password123!,2018-03-28,2018-06-26,01
2564,Other,41,IN,Free,21,57,0.22,Desktop,30,0,0,Owen D. Martinez,Trap,Password123!,2020-02-15,2020-06-11,01
2565,Male,56,IN,Student,122,98,0.6,Web,0,1,1,Alexander E. Rodriguez,Hip Hop,Password123!,2022-12-19,2023-11-24,01
2566,Female,43,FR,Premium,265,91,0.46,Desktop,0,1,0,Mason L. Moore,Country,Password123!,2020-08-22,2020-08-28,01
2567,Male,51,PK,Family,76,93,0.28,Mobile,0,1,0,Oliver U. Jackson,Hip Hop,Password123!,2024-02-14,2025-02-22,01
2568,Male,56,IN,Premium,223,90,0.18,Desktop,0,1,1,Jackson U. Lewis,EDM,Password123!,2022-10-19,2023-11-14,01
2569,Male,38,US,Free,83,60,0.31,Web,8,0,0,Mason S. Miller,Techno,Password123!,2020-04-08,2020-10-17,01
2570,Male,16,DE,Free,180,8,0.06,Mobile,43,0,0,Noah V. Perez,Soul,Password123!,2021-05-04,2021-09-19,01
2571,Female,54,FR,Family,23,41,0.1,Mobile,0,1,0,Samuel Q. White,Indie,Password123!,2021-06-02,2021-12-30,01
2572,Other,43,CA,Student,190,96,0.19,Mobile,0,1,0,Jacob H. Wilson,Metal,Password123!,2023-05-08,2023-05-21,01
2573,Female,29,AU,Family,55,47,0.39,Web,0,1,1,Logan L. Miller,Metal,Password123!,2021-04-28,2021-07-27,01
2574,Male,30,UK,Family,163,4,0.51,Desktop,0,1,1,John L. Garcia,K-Pop,Password123!,2023-04-03,2024-03-26,01
2575,Other,17,UK,Premium,108,82,0.23,Desktop,0,1,0,Elijah J. Smith,Rock,Password123!,2020-11-04,2021-11-04,01
2576,Other,50,DE,Student,184,4,0.57,Mobile,0,1,0,Levi H. Brown,Country,Password123!,2018-06-11,2019-06-06,01
2577,Other,43,AU,Family,123,50,0.03,Desktop,0,1,0,Jacob U. Clark,Soul,Password123!,2021-07-07,2021-11-07,01
2578,Other,19,PK,Free,285,92,0.48,Desktop,17,0,0,James S. Martin,Reggae,Password123!,2019-03-26,2019-06-24,01
2579,Female,34,UK,Free,197,81,0.01,Desktop,17,0,0,Jacob S. White,Trap,Password123!,2024-04-17,2024-10-30,01
2580,Male,53,FR,Premium,47,96,0.54,Web,0,1,0,Caleb J. Thompson,Trap,Password123!,2023-10-11,2024-04-24,01
2581,Other,31,AU,Student,90,65,0.25,Mobile,0,1,1,Mateo Z. Miller,Rock,Password123!,2022-10-30,2023-02-28,01
2582,Other,25,PK,Family,11,35,0.23,Web,0,1,1,Nathan V. Thompson,Pop,Password123!,2020-05-11,2020-08-06,01
2583,Other,23,US,Premium,234,10,0.38,Desktop,0,1,0,Jackson A. Garcia,R&B,Password123!,2024-01-27,2024-09-02,01
2584,Male,41,US,Family,197,9,0.58,Web,0,1,0,Samuel V. Gonzalez,Jazz,Password123!,2022-06-11,2023-04-20,01
2585,Male,37,IN,Student,46,85,0.01,Desktop,0,1,0,Logan O. Harris,Metal,Password123!,2021-06-26,2021-09-10,01
2586,Other,34,FR,Student,181,72,0.41,Desktop,0,1,1,Caleb E. Harris,Country,Password123!,2021-08-02,2021-10-06,01
2587,Female,42,US,Premium,114,64,0.1,Mobile,0,1,1,Levi M. Lopez,Soul,Password123!,2019-02-27,2019-09-09,01
2588,Other,54,DE,Premium,55,68,0.28,Web,0,1,1,Michael S. Ramirez,K-Pop,Password123!,2020-01-23,2020-12-26,01
2589,Female,37,PK,Premium,120,84,0.55,Mobile,0,1,1,Lucas Z. Ramirez,K-Pop,Password123!,2023-02-22,2023-03-06,01
2590,Other,38,IN,Free,149,21,0.4,Mobile,33,0,0,Isaac N. Williams,EDM,Password123!,2019-09-02,2019-09-14,01
2591,Female,40,CA,Free,151,85,0.57,Mobile,20,0,0,Samuel H. Lewis,Latin,Password123!,2024-02-25,2024-10-19,01
2592,Female,42,AU,Premium,257,96,0.58,Desktop,0,1,0,Owen N. Smith,Alternative,Password123!,2019-01-18,2019-08-27,01
2593,Female,46,US,Student,257,8,0.09,Web,0,1,0,Noah S. Thompson,Country,Password123!,2022-11-01,2023-06-03,01
2594,Other,22,US,Premium,33,98,0.51,Web,0,1,1,Wyatt Z. Moore,House,Password123!,2024-09-09,2024-09-23,01
2595,Other,52,PK,Student,296,32,0.24,Web,0,1,0,Daniel I. Taylor,Hip Hop,Password123!,2018-01-23,2018-05-11,01
2596,Male,53,DE,Student,146,54,0.12,Web,0,1,0,Lucas A. Hernandez,Trap,Password123!,2022-03-17,2022-06-15,01
2597,Male,16,FR,Student,27,99,0.15,Mobile,0,1,0,James U. Garcia,K-Pop,Password123!,2021-04-08,2021-05-02,01
2598,Female,33,AU,Premium,75,71,0.51,Desktop,0,1,0,Nathan B. White,K-Pop,Password123!,2021-10-05,2022-06-15,01
2599,Male,19,PK,Premium,171,50,0.41,Desktop,0,1,0,Joseph E. Sanchez,Blues,Password123!,2020-07-19,2020-07-28,01
2600,Female,30,FR,Family,23,76,0.5,Mobile,0,1,0,Liam N. Garcia,Rock,Password123!,2018-08-13,2018-08-14,01
2601,Other,48,IN,Premium,230,61,0.29,Desktop,0,1,0,Joseph O. Martin,EDM,Password123!,2023-10-02,2024-05-23,01
2602,Other,45,UK,Free,164,97,0.1,Web,26,0,0,Michael N. Perez,Techno,Password123!,2020-04-05,2020-08-31,01
2603,Female,57,UK,Student,120,53,0.4,Mobile,0,1,1,James K. Martin,Trap,Password123!,2021-02-12,2021-06-09,01
2604,Other,57,CA,Free,220,48,0.45,Web,18,0,0,Joseph E. Williams,Alternative,Password123!,2022-03-04,2022-10-07,01
2605,Female,33,PK,Free,33,20,0.24,Mobile,23,0,1,Benjamin A. Lewis,Reggae,Password123!,2023-07-01,2023-11-24,01
2606,Other,44,CA,Free,10,57,0.06,Desktop,39,0,0,Oliver R. Hernandez,Jazz,Password123!,2020-06-13,2021-04-14,01
2607,Other,49,PK,Student,275,60,0.38,Mobile,0,1,0,Ethan T. Ramirez,Reggae,Password123!,2022-10-06,2022-11-10,01
2608,Other,34,DE,Free,147,27,0.18,Mobile,39,0,0,Sebastian Q. Davis,EDM,Password123!,2018-01-27,2018-08-15,01
2609,Female,38,AU,Premium,211,4,0.14,Web,0,1,1,Theo N. Hernandez,Classical,Password123!,2018-06-17,2019-02-15,01
2610,Female,30,US,Free,39,9,0.6,Desktop,40,0,0,Owen P. Gonzalez,EDM,Password123!,2018-04-24,2018-11-07,01
2611,Other,33,UK,Family,111,10,0.56,Web,0,1,0,Jackson K. Davis,Alternative,Password123!,2021-10-13,2022-10-22,01
2612,Female,47,PK,Family,109,23,0.46,Desktop,0,1,1,William X. Lee,Soul,Password123!,2020-02-13,2020-05-03,01
2613,Other,23,AU,Free,64,7,0.07,Mobile,40,0,0,Daniel I. Smith,Hip Hop,Password123!,2019-07-19,2019-08-05,01
2614,Female,41,PK,Premium,18,43,0.51,Desktop,0,1,1,David P. Davis,Jazz,Password123!,2024-04-02,2024-12-28,01
2615,Other,30,PK,Premium,141,45,0.12,Desktop,0,1,0,Noah X. Johnson,Blues,Password123!,2019-03-12,2019-05-13,01
2616,Female,28,DE,Premium,89,80,0.31,Mobile,0,1,0,Noah V. Martin,K-Pop,Password123!,2018-02-15,2018-06-21,01
2617,Female,17,AU,Family,260,38,0.51,Desktop,0,1,0,Benjamin G. Rodriguez,R&B,Password123!,2021-11-27,2022-04-17,01
2618,Female,52,PK,Family,149,79,0.12,Desktop,0,1,1,Jacob F. Anderson,R&B,Password123!,2021-11-21,2022-01-10,01
2619,Female,55,CA,Student,88,37,0.09,Desktop,0,1,0,Jackson L. Perez,Country,Password123!,2022-07-28,2023-07-27,01
2620,Other,20,DE,Student,251,35,0.32,Web,0,1,1,Levi T. Harris,Soul,Password123!,2020-07-21,2021-03-10,01
2621,Female,44,IN,Free,256,43,0.51,Mobile,11,0,1,Joseph N. Ramirez,R&B,Password123!,2021-12-29,2022-08-26,01
2622,Other,56,AU,Premium,191,72,0.24,Mobile,0,1,0,Mason N. Thompson,Classical,Password123!,2024-06-01,2024-12-08,01
2623,Other,53,AU,Family,222,72,0.6,Web,0,1,0,John T. Martin,EDM,Password123!,2023-01-16,2023-06-02,01
2624,Female,42,FR,Premium,248,60,0.26,Web,0,1,0,Owen N. Williams,Indie,Password123!,2018-10-07,2019-07-07,01
2625,Male,38,US,Premium,247,51,0.38,Web,0,1,0,Samuel W. Brown,Trap,Password123!,2024-06-18,2024-09-21,01
2626,Female,18,CA,Free,183,30,0.36,Desktop,24,0,1,Ethan O. Sanchez,Hip Hop,Password123!,2020-08-26,2021-04-07,01
2627,Other,53,FR,Premium,144,84,0.52,Mobile,0,1,0,Benjamin N. Lee,Techno,Password123!,2020-12-24,2021-06-25,01
2628,Male,49,IN,Family,13,63,0.13,Mobile,0,1,0,Owen U. Lee,K-Pop,Password123!,2019-10-07,2020-03-31,01
2629,Male,41,FR,Premium,188,97,0.01,Web,0,1,0,Noah E. Brown,Jazz,Password123!,2024-05-11,2025-04-22,01
2630,Other,47,UK,Premium,128,15,0.11,Web,0,1,1,Isaac P. Taylor,R&B,Password123!,2023-03-17,2023-06-18,01
2631,Male,26,US,Premium,160,75,0.12,Desktop,0,1,0,Caleb A. Gonzalez,House,Password123!,2022-10-27,2022-12-29,01
2632,Female,30,AU,Family,102,25,0.33,Desktop,0,1,0,Nathan T. Clark,K-Pop,Password123!,2020-09-02,2020-10-02,01
2633,Female,56,FR,Premium,120,93,0.57,Mobile,0,1,0,Theo M. Lopez,Hip Hop,Password123!,2020-11-04,2021-02-07,01
2634,Other,52,AU,Free,61,29,0.25,Desktop,34,0,0,Theo O. Brown,Trap,Password123!,2020-02-16,2020-10-15,01
2635,Other,20,AU,Premium,45,60,0.24,Desktop,0,1,1,Owen R. Ramirez,Trap,Password123!,2024-09-16,2025-09-02,01
2636,Other,38,US,Student,111,32,0.22,Desktop,0,1,0,Ethan X. Perez,Soul,Password123!,2020-10-13,2021-03-01,01
2637,Male,46,DE,Student,112,92,0.2,Desktop,0,1,0,David I. Moore,Latin,Password123!,2022-03-27,2022-04-28,01
2638,Other,18,AU,Family,78,43,0.1,Desktop,0,1,1,Daniel Q. Davis,Soul,Password123!,2023-05-13,2023-07-14,01
2639,Female,39,US,Family,280,57,0.07,Web,0,1,1,Benjamin V. Gonzalez,Hip Hop,Password123!,2022-12-21,2023-12-29,01
2640,Other,38,FR,Free,246,91,0.17,Web,49,0,0,Alexander X. Thomas,Hip Hop,Password123!,2020-03-31,2020-07-11,01
2641,Male,33,UK,Premium,13,84,0.38,Desktop,0,1,0,Benjamin T. Smith,Jazz,Password123!,2023-02-09,2024-01-06,01
2642,Other,57,IN,Free,209,68,0.24,Mobile,34,0,0,Alexander Y. Hernandez,Reggae,Password123!,2024-05-30,2025-05-22,01
2643,Male,27,CA,Family,12,74,0.14,Mobile,0,1,0,James U. Lopez,Soul,Password123!,2021-10-27,2022-06-07,01
2644,Male,46,PK,Family,213,34,0.06,Mobile,0,1,0,Joseph X. Sanchez,Country,Password123!,2021-05-18,2022-03-27,01
2645,Female,45,FR,Premium,276,60,0.01,Desktop,0,1,0,Michael L. White,Reggae,Password123!,2018-10-15,2019-03-31,01
2646,Other,45,FR,Student,238,20,0.02,Desktop,0,1,0,Noah B. Harris,House,Password123!,2018-03-01,2018-08-23,01
2647,Other,20,IN,Free,167,84,0.5,Mobile,16,0,1,Samuel D. Thompson,R&B,Password123!,2018-02-05,2018-04-26,01
2648,Other,26,CA,Student,123,39,0.03,Mobile,0,1,0,Noah O. Miller,Techno,Password123!,2024-07-21,2024-12-15,01
2649,Female,20,DE,Premium,28,49,0.3,Web,0,1,0,Jacob L. Jackson,Metal,Password123!,2022-07-27,2023-03-22,01
2650,Other,38,DE,Student,55,92,0.5,Mobile,0,1,1,Alexander B. Moore,K-Pop,Password123!,2024-09-27,2024-12-30,01
2651,Male,56,DE,Premium,17,23,0.27,Desktop,0,1,0,Mateo Z. Williams,Classical,Password123!,2024-06-30,2025-07-04,01
2652,Female,28,FR,Free,209,59,0.31,Mobile,44,0,0,Ethan B. Lopez,Alternative,Password123!,2019-03-27,2019-05-04,01
2653,Other,33,DE,Family,31,55,0.57,Web,0,1,0,Oliver O. Thomas,Indie,Password123!,2020-11-24,2021-05-20,01
2654,Other,19,IN,Student,122,64,0.48,Web,0,1,0,Sebastian G. Moore,EDM,Password123!,2023-09-10,2024-02-01,01
2655,Female,38,UK,Family,274,17,0.46,Mobile,0,1,1,Logan M. Clark,Metal,Password123!,2020-07-13,2020-09-07,01
2656,Female,50,US,Premium,153,70,0.59,Desktop,0,1,1,Michael V. Hernandez,R&B,Password123!,2024-04-14,2024-11-18,01
2657,Male,58,AU,Free,117,14,0.4,Desktop,39,0,0,Theo U. Jackson,Country,Password123!,2021-08-22,2021-12-26,01
2658,Male,55,DE,Premium,14,80,0.42,Mobile,0,1,0,William X. Martinez,Jazz,Password123!,2024-02-15,2024-07-28,01
2659,Male,38,CA,Family,173,31,0.05,Desktop,0,1,0,Elijah L. Taylor,Reggae,Password123!,2018-09-29,2019-02-07,01
2660,Male,44,AU,Free,277,54,0.3,Desktop,29,0,0,Caleb D. Thomas,Soul,Password123!,2022-11-13,2022-11-25,01
2661,Other,59,US,Student,77,12,0.34,Mobile,0,1,0,Isaac X. Brown,Latin,Password123!,2018-09-29,2019-10-03,01
2662,Male,51,FR,Student,229,37,0.37,Web,0,1,0,Owen E. Brown,Folk,Password123!,2023-09-09,2024-02-07,01
2663,Male,21,PK,Premium,39,62,0.04,Mobile,0,1,0,Nathan H. Gonzalez,Techno,Password123!,2020-01-25,2020-01-31,01
2664,Other,28,CA,Free,174,16,0.44,Mobile,46,0,0,Joseph G. Clark,Indie,Password123!,2019-10-17,2020-01-23,01
2665,Male,54,FR,Family,278,16,0.46,Mobile,0,1,0,Jacob C. Robinson,Blues,Password123!,2022-06-22,2023-06-28,01
2666,Female,17,PK,Free,253,98,0.33,Mobile,38,0,0,Isaac J. Lee,Reggae,Password123!,2022-07-30,2023-01-04,01
2667,Other,32,FR,Family,182,37,0.39,Desktop,0,1,1,Sebastian Q. Robinson,Rock,Password123!,2018-04-26,2019-01-14,01
2668,Female,57,FR,Student,36,49,0.13,Web,0,1,0,Oliver L. Martin,House,Password123!,2024-12-12,2025-05-20,01
2669,Other,28,CA,Free,12,48,0.51,Desktop,26,0,0,Liam P. Gonzalez,Folk,Password123!,2020-09-11,2021-03-30,01
2670,Female,48,PK,Premium,183,63,0.36,Desktop,0,1,1,Lucas R. Davis,Metal,Password123!,2024-12-21,2025-04-18,01
2671,Male,47,UK,Student,41,76,0.45,Desktop,0,1,0,Joseph R. Lee,Techno,Password123!,2024-10-08,2024-12-18,01
2672,Male,56,CA,Premium,242,49,0.24,Mobile,0,1,1,Michael U. Thompson,R&B,Password123!,2021-10-12,2022-07-17,01
2673,Male,59,DE,Free,275,43,0.58,Mobile,38,0,0,Nathan V. Smith,House,Password123!,2022-09-03,2023-07-28,01
2674,Other,31,UK,Premium,76,6,0.02,Web,0,1,0,Wyatt F. Johnson,Trap,Password123!,2022-07-11,2022-07-29,01
2675,Female,49,FR,Premium,103,15,0.58,Desktop,0,1,0,Daniel N. Sanchez,Latin,Password123!,2019-01-19,2019-07-03,01
2676,Female,46,AU,Premium,163,72,0.05,Mobile,0,1,0,Nathan M. Jackson,K-Pop,Password123!,2024-04-14,2024-07-03,01
2677,Male,37,CA,Family,92,16,0.17,Desktop,0,1,0,Lucas X. Jackson,EDM,Password123!,2020-04-08,2020-12-28,01
2678,Other,41,AU,Free,134,78,0.29,Mobile,36,0,0,John F. Harris,EDM,Password123!,2020-07-22,2020-11-21,01
2679,Female,23,UK,Free,288,31,0.17,Web,42,0,0,Jackson R. Clark,Classical,Password123!,2022-05-31,2023-05-08,01
2680,Female,35,DE,Student,26,81,0.03,Web,0,1,0,Theo E. Davis,K-Pop,Password123!,2019-03-07,2020-03-06,01
2681,Female,29,UK,Premium,246,8,0.36,Web,0,1,0,Jackson G. Garcia,Jazz,Password123!,2024-09-05,2025-02-14,01
2682,Female,18,FR,Premium,224,2,0.17,Mobile,0,1,0,Nathan E. Garcia,Folk,Password123!,2020-08-06,2020-12-29,01
2683,Female,23,US,Premium,52,37,0.44,Mobile,0,1,0,Wyatt G. Sanchez,K-Pop,Password123!,2023-05-23,2024-02-17,01
2684,Female,53,DE,Premium,67,59,0.51,Desktop,0,1,0,Theo O. Taylor,Hip Hop,Password123!,2019-07-09,2019-09-05,01
2685,Male,27,AU,Free,254,33,0.06,Desktop,28,0,0,Jacob J. Davis,R&B,Password123!,2023-10-29,2024-09-03,01
2686,Male,22,CA,Free,74,23,0.27,Mobile,47,0,0,Sebastian G. Martinez,Reggae,Password123!,2022-03-09,2022-04-29,01
2687,Other,30,US,Student,296,79,0.32,Web,0,1,0,Henry U. Brown,R&B,Password123!,2021-02-15,2021-06-14,01
2688,Female,49,CA,Family,146,83,0.08,Mobile,0,1,1,Sebastian C. Rodriguez,Classical,Password123!,2024-12-01,2025-03-11,01
2689,Male,55,UK,Student,96,73,0.24,Desktop,0,1,0,Jacob L. Garcia,EDM,Password123!,2024-12-11,2025-06-17,01
2690,Female,55,US,Student,203,42,0.05,Web,0,1,1,Lucas P. Robinson,Latin,Password123!,2024-01-13,2024-04-06,01
2691,Other,22,DE,Free,274,3,0.22,Mobile,18,0,0,Samuel Z. Brown,Pop,Password123!,2021-05-25,2022-04-10,01
2692,Male,19,DE,Premium,145,67,0.25,Web,0,1,0,Logan T. Miller,R&B,Password123!,2019-01-03,2019-04-25,01
2693,Male,47,UK,Student,122,97,0.24,Mobile,0,1,1,David X. Johnson,House,Password123!,2020-11-07,2021-09-25,01
2694,Female,26,AU,Family,41,88,0.14,Mobile,0,1,0,Oliver A. Gonzalez,K-Pop,Password123!,2021-06-06,2021-07-27,01
2695,Male,25,AU,Family,298,61,0.53,Desktop,0,1,1,Elijah B. Jones,EDM,Password123!,2019-08-20,2019-11-25,01
2696,Female,41,CA,Student,64,75,0.14,Web,0,1,0,Oliver I. Taylor,Jazz,Password123!,2022-06-21,2023-04-07,01
2697,Other,22,FR,Premium,237,91,0.17,Web,0,1,1,Wyatt J. White,Indie,Password123!,2019-07-25,2019-08-11,01
2698,Female,41,PK,Free,16,72,0.05,Mobile,11,0,1,Jackson J. Clark,Rock,Password123!,2022-07-04,2022-07-16,01
2699,Other,39,UK,Free,180,29,0.16,Web,44,0,1,Nathan A. Perez,R&B,Password123!,2020-08-30,2021-07-22,01
2700,Female,56,US,Free,143,19,0.11,Desktop,25,0,0,Nathan X. White,Latin,Password123!,2024-08-28,2025-07-13,01
2701,Other,17,IN,Premium,50,13,0.45,Desktop,0,1,0,William Y. Rodriguez,Reggae,Password123!,2022-12-08,2023-03-03,01
2702,Female,41,DE,Premium,99,77,0.01,Desktop,0,1,1,John M. Garcia,Reggae,Password123!,2018-05-29,2019-05-05,01
2703,Male,43,FR,Student,131,25,0.08,Web,0,1,0,Oliver R. Garcia,Classical,Password123!,2024-01-11,2024-11-06,01
2704,Other,22,DE,Premium,164,55,0.48,Web,0,1,0,Benjamin T. Martin,Folk,Password123!,2018-05-16,2018-07-09,01
2705,Female,48,DE,Student,184,12,0.56,Desktop,0,1,0,Lucas O. Garcia,Blues,Password123!,2024-12-31,2025-05-15,01
2706,Other,26,FR,Premium,94,57,0.55,Web,0,1,0,John S. Brown,Blues,Password123!,2023-11-14,2024-12-09,01
2707,Other,57,PK,Free,220,22,0.36,Desktop,15,0,0,Nathan V. Clark,Jazz,Password123!,2024-08-05,2025-05-08,01
2708,Female,29,DE,Premium,180,9,0.34,Desktop,0,1,0,Daniel Q. Jones,Reggae,Password123!,2020-01-19,2021-02-12,01
2709,Male,17,IN,Student,104,3,0.3,Web,0,1,0,Jacob R. Robinson,R&B,Password123!,2024-07-21,2025-03-26,01
2710,Male,43,FR,Free,260,29,0.03,Web,6,0,0,Wyatt C. Martinez,Country,Password123!,2020-01-22,2020-09-19,01
2711,Other,33,FR,Premium,52,97,0.1,Web,0,1,0,Lucas J. Johnson,Latin,Password123!,2023-03-28,2023-12-12,01
2712,Other,45,UK,Family,27,50,0.14,Mobile,0,1,1,Alexander N. Garcia,Techno,Password123!,2020-11-28,2021-01-10,01
2713,Male,56,IN,Student,236,4,0.1,Desktop,0,1,0,Sebastian N. Robinson,Trap,Password123!,2020-03-05,2020-08-10,01
2714,Other,49,AU,Premium,252,45,0.57,Desktop,0,1,0,Oliver I. Robinson,Classical,Password123!,2022-09-29,2023-09-16,01
2715,Female,37,IN,Premium,190,80,0.5,Desktop,0,1,0,Joseph H. Martinez,Alternative,Password123!,2018-11-07,2019-04-09,01
2716,Other,34,PK,Free,266,81,0.45,Desktop,31,0,0,Nathan L. Brown,Blues,Password123!,2022-04-25,2023-01-06,01
2717,Female,28,AU,Free,72,22,0.58,Web,12,0,1,Joseph B. Rodriguez,EDM,Password123!,2020-10-20,2021-08-13,01
2718,Male,28,CA,Premium,43,50,0.27,Web,0,1,0,Henry C. Thomas,Soul,Password123!,2021-04-17,2022-01-25,01
2719,Male,19,US,Premium,210,88,0.2,Desktop,0,1,0,Owen P. Miller,K-Pop,Password123!,2019-04-18,2020-05-04,01
2720,Other,26,AU,Student,253,98,0.25,Desktop,0,1,0,Owen O. Ramirez,House,Password123!,2021-05-02,2022-01-26,01
2721,Other,24,IN,Premium,78,12,0.47,Web,0,1,0,Ethan H. Robinson,EDM,Password123!,2018-12-09,2019-12-23,01
2722,Male,17,IN,Student,223,60,0.15,Web,0,1,0,Samuel N. Jones,Alternative,Password123!,2019-12-09,2020-09-21,01
2723,Other,34,FR,Student,187,37,0.37,Mobile,0,1,1,Levi A. Lopez,Alternative,Password123!,2018-09-14,2019-07-19,01
2724,Male,51,DE,Premium,232,43,0.1,Mobile,0,1,0,Levi O. Brown,R&B,Password123!,2020-05-22,2020-07-29,01
2725,Other,51,UK,Free,92,49,0.4,Mobile,5,0,0,Elijah C. Davis,Alternative,Password123!,2018-10-01,2019-03-16,01
2726,Female,43,AU,Premium,230,39,0.46,Mobile,0,1,0,Isaac J. Taylor,Indie,Password123!,2020-04-14,2021-04-24,01
2727,Other,56,FR,Free,264,95,0.52,Desktop,35,0,0,Michael G. Hernandez,Soul,Password123!,2022-08-19,2023-01-27,01
2728,Male,18,AU,Premium,174,27,0.03,Mobile,0,1,0,William Y. Lopez,Trap,Password123!,2023-12-01,2024-04-09,01
2729,Female,50,IN,Student,17,78,0.26,Mobile,0,1,0,Mason V. Miller,Indie,Password123!,2021-07-05,2021-10-09,01
2730,Other,50,PK,Student,30,73,0.27,Web,0,1,1,Mateo R. Robinson,Reggae,Password123!,2019-04-14,2020-01-06,01
2731,Male,22,DE,Free,217,50,0.44,Desktop,28,0,1,Levi U. Johnson,Reggae,Password123!,2018-01-27,2018-08-23,01
2732,Male,24,AU,Free,52,17,0.09,Mobile,15,0,1,Mateo L. Hernandez,Jazz,Password123!,2024-10-12,2025-11-01,01
2733,Male,59,UK,Family,67,79,0.21,Web,0,1,0,Noah J. Rodriguez,Metal,Password123!,2024-10-31,2025-02-06,01
2734,Other,20,FR,Premium,248,67,0.4,Desktop,0,1,1,Michael Q. Smith,Country,Password123!,2021-09-07,2021-09-09,01
2735,Male,37,FR,Free,51,17,0.51,Web,49,0,1,David C. Lopez,Metal,Password123!,2021-08-30,2022-01-24,01
2736,Female,30,CA,Family,65,34,0.44,Desktop,0,1,0,Oliver R. Brown,Reggae,Password123!,2019-03-04,2019-10-23,01
2737,Other,37,IN,Premium,245,21,0.35,Desktop,0,1,0,William O. Thompson,Metal,Password123!,2020-04-13,2020-07-19,01
2738,Other,21,PK,Premium,202,4,0.24,Mobile,0,1,0,Elijah H. Perez,K-Pop,Password123!,2021-10-15,2022-03-25,01
2739,Female,56,DE,Family,227,40,0.6,Web,0,1,0,Sebastian N. Taylor,Metal,Password123!,2019-11-17,2020-05-14,01
2740,Male,46,CA,Student,104,13,0.39,Web,0,1,0,Joseph O. Robinson,Latin,Password123!,2023-07-09,2024-06-11,01
2741,Male,32,FR,Premium,41,54,0.58,Desktop,0,1,1,Nathan K. Moore,Alternative,Password123!,2022-09-23,2023-06-20,01
2742,Other,23,CA,Premium,241,87,0.26,Web,0,1,0,James P. Anderson,Classical,Password123!,2024-04-15,2024-12-24,01
2743,Other,53,CA,Free,249,61,0.28,Desktop,39,0,0,Nathan M. Lewis,Rock,Password123!,2024-04-12,2024-11-02,01
2744,Other,16,FR,Premium,115,53,0.18,Web,0,1,1,Elijah Q. Johnson,EDM,Password123!,2024-09-03,2025-07-13,01
2745,Female,48,US,Student,236,82,0.2,Web,0,1,0,Levi J. Perez,Techno,Password123!,2018-02-01,2018-08-31,01
2746,Other,34,UK,Premium,187,74,0.22,Desktop,0,1,0,Lucas R. Wilson,Jazz,Password123!,2023-05-05,2023-05-20,01
2747,Female,54,FR,Free,123,55,0.59,Web,39,0,0,Lucas A. Ramirez,Metal,Password123!,2019-03-10,2019-06-13,01
2748,Female,30,US,Student,27,77,0.36,Web,0,1,1,Joseph C. Ramirez,R&B,Password123!,2024-05-31,2024-07-22,01
2749,Male,25,US,Student,215,76,0.13,Web,0,1,0,Jacob U. Hernandez,Soul,Password123!,2023-10-14,2023-12-03,01
2750,Female,40,AU,Free,29,87,0.29,Mobile,25,0,0,Alexander X. Jones,Hip Hop,Password123!,2024-03-09,2024-10-15,01
2751,Other,46,UK,Family,42,84,0.1,Desktop,0,1,1,Daniel W. Gonzalez,Techno,Password123!,2020-01-12,2020-12-24,01
2752,Female,52,DE,Family,118,69,0.36,Mobile,0,1,0,Oliver N. Thomas,Classical,Password123!,2021-06-04,2022-04-17,01
2753,Other,51,DE,Family,142,29,0.09,Desktop,0,1,0,Benjamin C. Martinez,Rock,Password123!,2020-07-04,2021-05-18,01
2754,Male,29,UK,Free,182,52,0.3,Web,18,0,0,Oliver U. Jones,R&B,Password123!,2021-03-21,2021-04-09,01
2755,Female,54,AU,Student,204,40,0.01,Mobile,0,1,0,Mason I. Lee,K-Pop,Password123!,2020-09-16,2020-10-29,01
2756,Other,19,US,Premium,188,23,0.11,Desktop,0,1,0,Liam I. Martin,Classical,Password123!,2020-06-06,2021-03-13,01
2757,Female,35,DE,Free,232,18,0.49,Desktop,25,0,0,Daniel V. White,Latin,Password123!,2019-09-15,2019-12-18,01
